order_id,customer_id,order_date,status,region_code
496,176,2025-10-13 05:02:13,RETURNED,NORTH
497,517,2024-12-29 13:08:55,DELIVERED,SOUTH
498,110,2025-04-12 15:03:21,DELIVERED,SOUTH
499,418,2025-12-26 09:26:00,PLACED,NORTH
500,508,2024-12-18 14:01:03,DELIVERED,NORTH
501,506,2025-09-13 04:17:08,DELIVERED,EAST
502,455,2025-12-13 15:02:40,RETURNED,WEST
503,72,2026-04-08 16:35:10,RETURNED,EAST
504,504,2024-08-17 21:30:25,DELIVERED,NORTH
505,405,2024-10-19 12:36:46,PLACED,SOUTH
506,204,2024-10-24 01:27:28,RETURNED,NORTH
507,435,2025-06-30 21:50:59,DELIVERED,CENTRAL
508,410,2025-01-16 10:30:25,RETURNED,WEST
509,151,2025-03-04 02:25:57,SHIPPED,WEST
510,138,2024-12-28 04:46:58,CANCELLED,WEST
511,184,2024-08-26 11:18:38,SHIPPED,CENTRAL
512,79,2024-10-15 07:40:32,DELIVERED,WEST
513,510,2026-06-25 17:13:57,SHIPPED,CENTRAL
514,33,2025-12-01 19:05:53,PLACED,WEST
515,386,11-04-2026,SHIPPED,EAST
516,169,2026-07-04 11:19:17,DELIVERED,WEST
517,583,2025-11-18 06:22:05,DELIVERED,CENTRAL
518,576,2026-01-08 09:26:17,DELIVERED,WEST
519,387,2024-11-04 19:11:10,RETURNED,EAST
520,605,2026-04-26 18:30:52,SHIPPED,CENTRAL
521,,2024-11-12 01:16:36,PLACED,EAST
522,422,2025-12-01 15:24:03,SHIPPED,EAST
523,68,2026-05-28 12:22:16,SHIPPED,CENTRAL
524,472,2025-09-26 15:51:06,DELIVERED,WEST
525,481,2026-07-16 15:41:12,DELIVERED,WEST
526,101,2026-05-25 16:04:32,DELIVERED,EAST
527,348,2025-12-30 07:40:15,RETURNED,SOUTH
528,78,2025-02-10 05:09:57,SHIPPED,NORTH
529,588,2025-07-16 06:14:46,DELIVERED,NORTH
530,593,2026-06-24 00:29:59,PLACED,CENTRAL
531,215,18-11-2025,CANCELLED,CENTRAL
532,444,2026-06-14 04:03:28,DELIVERED,EAST
533,465,2025-02-27 01:13:45,CANCELLED,CENTRAL
534,591,2025-06-17 01:28:23,CANCELLED,WEST
535,546,2026-05-31 01:37:52,RETURNED,CENTRAL
536,62,2026-02-22 12:58:50,PLACED,SOUTH
537,308,2025-04-02 09:34:16,CANCELLED,NORTH
538,423,2024-12-05 11:18:57,SHIPPED,CENTRAL
539,245,2024-10-02 05:05:10,SHIPPED,EAST
540,574,2026-02-27 19:39:13,RETURNED,SOUTH
541,140,2025-05-15 18:51:13,SHIPPED,CENTRAL
542,44,2025-04-09 03:44:54,PLACED,NORTH
543,306,2024-09-22 00:43:28,DELIVERED,EAST
544,93,2026-07-08 05:01:32,CANCELLED,SOUTH
545,513,2025-02-18 11:46:56,CANCELLED,CENTRAL
546,93,2025-06-26 23:45:06,CANCELLED,EAST
547,400,2025-08-03 08:26:08,RETURNED,SOUTH
548,180,2026-06-18 11:20:04,DELIVERED,CENTRAL
549,547,2025-10-28 23:19:29,SHIPPED,WEST
550,253,2024-12-17 12:10:03,RETURNED,EAST
551,377,03-08-2025,RETURNED,CENTRAL
552,,2024-11-22 06:06:38,PLACED,SOUTH
553,394,2026-02-21 16:24:47,DELIVERED,NORTH
554,243,2025-01-15 16:27:09,RETURNED,WEST
555,262,2025-11-22 02:30:04,DELIVERED,EAST
556,165,2026-06-06 19:13:55,CANCELLED,WEST
557,281,2026-01-13 17:51:36,RETURNED,WEST
558,341,2024-10-23 14:35:07,CANCELLED,SOUTH
559,519,2024-10-01 10:11:42,DELIVERED,CENTRAL
560,465,2025-09-30 12:20:37,DELIVERED,SOUTH
561,140,2026-08-22 15:19:31,SHIPPED,NORTH
562,256,2025-02-08 05:08:24,CANCELLED,SOUTH
563,421,2025-06-30 20:47:43,DELIVERED,SOUTH
564,608,2026-05-26 01:01:48,SHIPPED,WEST
565,403,2024-11-25 21:26:49,CANCELLED,SOUTH
566,,2025-11-19 21:51:21,DELIVERED,SOUTH
567,474,2026-06-21 14:51:00,SHIPPED,WEST
568,267,2025-12-07 15:21:20,SHIPPED,CENTRAL
569,539,2025-02-19 18:50:30,DELIVERED,WEST
570,209,2026-01-02 12:50:13,DELIVERED,EAST
571,392,2026-05-31 23:07:32,DELIVERED,EAST
572,194,2025-10-02 22:07:20,PLACED,EAST
573,242,2025-08-20 15:15:09,DELIVERED,WEST
574,481,2026-06-26 17:52:30,DELIVERED,SOUTH
575,434,2025-08-02 14:09:42,PLACED,NORTH
576,241,2025-06-23 16:33:32,DELIVERED,CENTRAL
577,47,2026-09-11 15:19:31,SHIPPED,WEST
578,136,2026-04-17 17:16:11,DELIVERED,EAST
579,505,2026-03-02 14:49:06,PLACED,EAST
580,444,2026-03-05 20:44:25,PLACED,SOUTH
581,288,2025-09-07 17:04:57,SHIPPED,EAST
582,271,2024-08-11 13:47:17,SHIPPED,WEST
583,155,2026-07-07 03:35:55,DELIVERED,WEST
584,153,2026-03-29 16:10:45,DELIVERED,SOUTH
585,447,2025-07-27 07:09:39,DELIVERED,WEST
586,575,2025-09-27 12:27:10,CANCELLED,SOUTH
587,96,2026-06-23 04:30:57,CANCELLED,CENTRAL
588,577,2025-04-28 08:11:20,DELIVERED,NORTH
589,585,2025-12-20 05:25:19,SHIPPED,WEST
590,337,2025-05-28 19:11:29,DELIVERED,WEST
591,109,2025-11-14 00:30:13,PLACED,WEST
592,276,10-07-2026,RETURNED,CENTRAL
593,333,2024-10-14 09:20:06,RETURNED,CENTRAL
594,50,2025-09-03 16:37:00,DELIVERED,NORTH
595,391,2026-07-12 02:17:25,SHIPPED,WEST
596,214,2024-10-06 22:20:06,SHIPPED,SOUTH
597,503,2025-07-10 21:58:54,RETURNED,CENTRAL
598,99,2026-02-20 01:51:25,DELIVERED,WEST
599,577,2025-11-25 08:35:37,DELIVERED,EAST
600,445,2024-12-16 04:11:33,DELIVERED,WEST
601,159,2024-09-06 21:20:26,DELIVERED,NORTH
602,448,2025-05-16 18:46:42,SHIPPED,SOUTH
603,308,2024-12-26 16:22:51,SHIPPED,NORTH
604,47,2025-12-30 11:40:45,DELIVERED,WEST
605,583,2026-05-26 00:07:26,DELIVERED,CENTRAL
606,,2025-11-12 19:28:50,DELIVERED,WEST
607,,2025-04-28 14:11:55,SHIPPED,WEST
608,461,2024-10-10 03:34:25,RETURNED,SOUTH
609,81,2025-11-14 09:35:53,CANCELLED,NORTH
610,19,17-08-2026,DELIVERED,WEST
611,499,2026-01-28 07:09:21,DELIVERED,WEST
612,90,19-11-2024,PLACED,NORTH
613,193,2024-12-28 05:00:50,DELIVERED,SOUTH
614,552,2026-01-16 21:55:28,DELIVERED,WEST
615,120,2025-10-16 07:02:23,DELIVERED,WEST
616,461,2025-08-01 12:47:43,DELIVERED,WEST
617,9,2024-09-24 04:09:42,DELIVERED,WEST
618,593,2025-09-08 00:30:15,SHIPPED,WEST
619,526,2025-03-21 22:47:43,DELIVERED,WEST
620,63,2025-09-03 04:35:09,SHIPPED,NORTH
621,428,2026-04-10 13:28:51,DELIVERED,EAST
622,447,2025-07-03 08:50:41,SHIPPED,EAST
623,520,2026-08-06 14:16:56,SHIPPED,CENTRAL
624,480,2024-09-05 05:13:11,DELIVERED,WEST
625,369,2024-09-19 02:31:30,CANCELLED,CENTRAL
626,89,2026-03-07 14:45:37,SHIPPED,CENTRAL
627,426,2024-09-09 10:24:32,SHIPPED,CENTRAL
628,,2026-10-05 15:19:31,DELIVERED,SOUTH
629,516,03-11-2024,DELIVERED,CENTRAL
630,576,2026-03-21 17:33:36,SHIPPED,EAST
631,571,2025-12-09 14:52:35,DELIVERED,CENTRAL
632,107,2025-07-09 23:44:04,DELIVERED,WEST
633,114,2025-12-17 11:32:24,DELIVERED,NORTH
634,43,2026-05-09 18:49:52,PLACED,SOUTH
635,161,2024-11-25 23:11:19,DELIVERED,WEST
636,102,2025-10-06 08:36:58,CANCELLED,NORTH
637,450,2026-06-15 17:13:55,PLACED,WEST
638,518,2024-09-05 02:19:36,DELIVERED,WEST
639,252,2024-11-20 14:06:05,DELIVERED,SOUTH
640,440,2025-11-29 18:27:56,DELIVERED,CENTRAL
641,371,2025-07-19 09:00:06,DELIVERED,CENTRAL
642,87,2026-06-10 18:04:30,DELIVERED,WEST
643,38,2024-09-11 14:46:42,RETURNED,NORTH
644,533,2026-01-03 10:36:15,CANCELLED,CENTRAL
645,322,12-11-2024,SHIPPED,CENTRAL
646,151,2024-12-12 23:35:32,SHIPPED,CENTRAL
647,453,2024-09-14 15:38:41,DELIVERED,WEST
648,309,2025-03-21 15:53:45,DELIVERED,SOUTH
649,554,2026-03-11 22:31:18,DELIVERED,CENTRAL
650,164,2025-07-08 09:24:52,DELIVERED,EAST
651,312,2024-12-11 20:14:58,PLACED,NORTH
652,266,2025-10-14 21:40:42,PLACED,NORTH
653,587,2026-03-29 13:05:07,RETURNED,CENTRAL
654,547,2024-10-25 19:57:10,SHIPPED,CENTRAL
655,387,2025-08-07 07:29:11,SHIPPED,CENTRAL
656,370,2026-03-15 22:33:42,DELIVERED,WEST
657,64,2025-01-17 06:46:36,SHIPPED,NORTH
658,539,2026-03-19 19:05:54,DELIVERED,EAST
659,434,2025-06-16 11:56:24,RETURNED,WEST
660,148,2026-03-24 23:00:08,DELIVERED,CENTRAL
661,121,2026-07-27 15:08:13,PLACED,SOUTH
662,379,2025-12-17 17:09:01,CANCELLED,NORTH
663,586,2025-04-03 00:08:11,PLACED,EAST
664,311,22-07-2026,PLACED,CENTRAL
665,313,2025-10-03 21:22:56,CANCELLED,WEST
666,,17-11-2024,PLACED,WEST
667,580,2026-04-12 03:38:36,DELIVERED,CENTRAL
668,142,2026-03-11 12:04:59,DELIVERED,WEST
669,334,2026-02-18 09:52:54,DELIVERED,WEST
670,405,16-10-2025,DELIVERED,WEST
671,91,2025-04-11 05:41:44,DELIVERED,EAST
672,127,2024-11-05 08:39:26,RETURNED,CENTRAL
673,55,2024-11-20 07:54:03,DELIVERED,CENTRAL
674,124,2025-06-08 10:05:29,RETURNED,EAST
675,252,2025-12-30 18:55:43,DELIVERED,NORTH
676,329,17-09-2025,CANCELLED,NORTH
677,185,2025-06-25 14:12:11,SHIPPED,EAST
678,102,2026-06-16 08:18:15,SHIPPED,NORTH
679,418,07-09-2024,RETURNED,SOUTH
680,,2024-10-21 04:23:37,SHIPPED,WEST
681,265,2026-04-20 03:25:54,PLACED,SOUTH
682,601,2025-10-30 12:50:08,DELIVERED,NORTH
683,326,2026-02-28 05:23:44,DELIVERED,WEST
684,20,2024-08-20 13:49:43,DELIVERED,SOUTH
685,129,2025-07-30 21:05:07,PLACED,CENTRAL
686,146,2024-08-13 19:07:22,DELIVERED,CENTRAL
687,569,18-12-2024,DELIVERED,CENTRAL
688,172,2026-10-08 15:19:31,SHIPPED,EAST
689,390,2024-10-13 06:35:12,SHIPPED,CENTRAL
690,166,2025-11-28 06:04:29,SHIPPED,WEST
691,144,2026-05-19 00:46:32,CANCELLED,SOUTH
692,326,2025-06-09 04:48:49,DELIVERED,WEST
693,330,2026-03-21 22:57:41,DELIVERED,NORTH
694,137,24-02-2026,DELIVERED,NORTH
695,424,2025-12-27 21:53:57,DELIVERED,WEST
696,80,2025-01-06 18:06:26,CANCELLED,WEST
697,362,2025-11-19 12:55:20,DELIVERED,WEST
698,9,2025-08-26 06:18:47,SHIPPED,NORTH
699,21,2025-06-06 03:20:26,DELIVERED,SOUTH
700,311,2026-06-25 09:56:31,RETURNED,EAST
701,,2025-10-29 03:27:51,DELIVERED,NORTH
702,406,2024-09-05 15:21:44,DELIVERED,SOUTH
703,580,2024-12-18 15:29:13,SHIPPED,CENTRAL
704,67,2025-08-09 07:35:43,CANCELLED,CENTRAL
705,281,2026-07-04 07:58:29,RETURNED,CENTRAL
706,574,10-11-2025,DELIVERED,NORTH
707,331,2026-03-03 19:40:31,SHIPPED,CENTRAL
708,371,20-04-2025,DELIVERED,NORTH
709,431,2024-08-12 11:55:30,DELIVERED,EAST
710,586,2025-01-28 06:54:54,SHIPPED,WEST
711,256,2024-11-02 23:53:45,PLACED,NORTH
712,,31-08-2025,DELIVERED,EAST
713,254,2024-10-18 01:17:19,SHIPPED,NORTH
714,533,2025-04-30 12:29:06,DELIVERED,CENTRAL
715,98,2026-02-16 03:32:24,PLACED,NORTH
716,387,2025-09-07 09:58:00,PLACED,SOUTH
717,453,2025-01-16 08:02:57,DELIVERED,NORTH
718,573,2026-02-22 20:53:00,DELIVERED,CENTRAL
719,239,2025-12-03 18:48:45,DELIVERED,WEST
720,439,2025-02-27 01:59:00,SHIPPED,NORTH
721,337,2024-12-28 15:59:37,PLACED,NORTH
722,199,2026-03-14 01:38:29,DELIVERED,EAST
723,456,2025-12-22 17:10:11,PLACED,SOUTH
724,447,2026-07-17 16:22:36,DELIVERED,CENTRAL
725,150,2025-07-21 16:59:00,SHIPPED,EAST
726,531,2024-12-15 23:01:47,PLACED,CENTRAL
727,573,2025-12-11 16:25:27,SHIPPED,SOUTH
728,207,2024-09-09 15:41:14,DELIVERED,WEST
729,340,2025-11-23 05:11:45,SHIPPED,EAST
730,167,2025-03-05 09:25:10,RETURNED,WEST
731,4,2025-06-22 16:15:35,DELIVERED,SOUTH
732,340,2025-04-10 08:29:53,DELIVERED,NORTH
733,76,2026-03-20 07:22:22,PLACED,WEST
734,600,2026-02-14 03:51:02,RETURNED,SOUTH
735,179,2024-09-09 19:13:35,SHIPPED,CENTRAL
736,201,2026-02-01 00:26:19,RETURNED,NORTH
737,141,2026-06-15 18:01:49,PLACED,SOUTH
738,246,2024-12-15 15:22:56,SHIPPED,CENTRAL
739,445,05-03-2026,PLACED,SOUTH
740,197,2025-07-29 11:40:07,SHIPPED,WEST
741,251,2024-11-01 22:36:09,DELIVERED,CENTRAL
742,153,24-05-2026,DELIVERED,SOUTH
743,599,2026-01-18 03:05:52,PLACED,WEST
744,67,2025-10-16 02:51:14,CANCELLED,CENTRAL
745,532,2025-04-04 06:35:43,DELIVERED,WEST
746,507,2025-01-01 08:13:09,DELIVERED,CENTRAL
747,213,2025-12-16 14:03:33,CANCELLED,WEST
748,436,2025-04-04 01:33:27,RETURNED,EAST
749,87,2026-03-01 04:25:33,DELIVERED,EAST
750,43,2025-04-04 09:23:56,DELIVERED,WEST
751,377,2024-10-19 19:01:06,DELIVERED,SOUTH
752,272,2026-01-30 01:38:48,PLACED,CENTRAL
753,81,2026-05-06 14:14:03,PLACED,NORTH
754,560,2025-05-10 11:27:31,SHIPPED,EAST
755,282,2025-01-17 08:21:31,PLACED,CENTRAL
756,9,2025-07-19 04:58:49,SHIPPED,WEST
757,594,29-07-2025,DELIVERED,SOUTH
758,234,2026-05-21 15:25:41,DELIVERED,CENTRAL
759,566,2024-11-23 00:50:45,DELIVERED,NORTH
760,193,2026-06-17 23:04:36,DELIVERED,WEST
761,572,2025-07-07 12:29:12,CANCELLED,EAST
762,10,2025-05-19 02:17:39,DELIVERED,SOUTH
763,414,2024-11-16 19:11:07,SHIPPED,CENTRAL
764,,2026-01-16 23:21:55,SHIPPED,EAST
765,588,2025-11-13 20:05:46,SHIPPED,WEST
766,396,2026-07-22 18:46:58,DELIVERED,WEST
767,312,2025-01-03 20:52:10,DELIVERED,NORTH
768,501,2024-11-10 02:01:15,RETURNED,WEST
769,239,2025-12-27 19:18:28,DELIVERED,EAST
770,176,2024-09-21 17:35:26,DELIVERED,NORTH
771,429,16-11-2024,RETURNED,SOUTH
772,211,2026-04-23 06:32:53,DELIVERED,SOUTH
773,318,2025-07-10 03:23:27,DELIVERED,EAST
774,147,2024-12-12 05:13:28,DELIVERED,SOUTH
775,583,2025-04-17 03:12:53,DELIVERED,NORTH
776,468,2026-05-18 15:54:06,DELIVERED,WEST
777,180,2025-10-24 02:27:41,DELIVERED,WEST
778,188,2026-03-08 21:45:49,DELIVERED,NORTH
779,162,2025-11-18 04:54:04,SHIPPED,NORTH
780,223,2025-10-29 20:49:20,DELIVERED,NORTH
781,79,2024-12-11 07:01:57,DELIVERED,WEST
782,259,18-07-2026,PLACED,WEST
783,409,2026-04-25 17:19:31,PLACED,NORTH
784,140,2024-10-11 07:49:54,DELIVERED,NORTH
785,249,2026-04-27 03:51:28,DELIVERED,EAST
786,175,2025-08-01 12:27:35,SHIPPED,NORTH
787,401,2026-08-06 11:18:52,PLACED,EAST
788,367,2025-10-15 07:07:01,CANCELLED,CENTRAL
789,49,2026-04-12 13:29:42,DELIVERED,NORTH
790,316,2025-03-01 02:05:42,PLACED,WEST
791,256,2026-01-24 10:07:34,PLACED,WEST
792,,2026-10-01 15:19:31,DELIVERED,SOUTH
793,99,2026-01-28 22:08:22,SHIPPED,SOUTH
794,,2025-02-05 08:01:40,SHIPPED,SOUTH
795,555,2025-04-05 05:48:02,SHIPPED,NORTH
796,178,2026-09-20 15:19:31,DELIVERED,WEST
797,286,2025-10-06 10:44:35,PLACED,SOUTH
798,512,2026-05-22 14:48:41,DELIVERED,CENTRAL
799,98,2025-10-15 10:27:41,DELIVERED,SOUTH
800,326,2024-11-25 23:28:14,PLACED,NORTH
801,600,2025-10-02 05:39:07,DELIVERED,CENTRAL
802,14,2024-08-12 20:49:22,CANCELLED,EAST
803,439,2026-07-26 03:55:17,PLACED,EAST
804,207,2024-09-07 10:05:41,PLACED,CENTRAL
805,455,2025-07-18 23:03:40,SHIPPED,NORTH
806,425,2026-02-21 14:38:36,PLACED,EAST
807,211,2024-09-02 17:13:28,DELIVERED,SOUTH
808,228,2025-09-01 03:10:35,SHIPPED,WEST
809,67,25-07-2025,SHIPPED,SOUTH
810,129,2026-03-15 02:15:55,CANCELLED,SOUTH
811,81,2026-04-01 02:17:25,SHIPPED,SOUTH
812,181,2025-07-05 15:47:24,DELIVERED,SOUTH
813,493,2025-01-31 20:20:14,DELIVERED,SOUTH
814,433,2025-09-21 02:55:50,DELIVERED,WEST
815,,2024-08-18 05:35:57,DELIVERED,EAST
816,157,2026-01-25 17:07:52,DELIVERED,EAST
817,385,2026-07-04 01:35:25,SHIPPED,WEST
818,195,2026-10-04 15:19:31,DELIVERED,WEST
819,426,2024-11-14 02:26:54,DELIVERED,WEST
820,603,2025-03-13 05:27:39,RETURNED,NORTH
821,580,2025-11-25 05:55:20,RETURNED,EAST
822,501,2024-10-14 10:25:53,PLACED,WEST
823,253,25-07-2025,CANCELLED,NORTH
824,152,2025-03-19 20:03:15,DELIVERED,EAST
825,593,2026-01-04 21:48:07,PLACED,NORTH
826,394,2026-04-27 20:29:02,RETURNED,CENTRAL
827,434,2026-02-06 00:52:37,DELIVERED,CENTRAL
828,392,2024-08-26 23:48:38,DELIVERED,NORTH
829,587,2025-07-07 09:51:20,PLACED,SOUTH
830,408,23-02-2026,SHIPPED,WEST
831,,2026-05-09 17:50:35,DELIVERED,EAST
832,175,2025-06-01 06:23:19,PLACED,WEST
833,113,2026-03-09 03:13:44,SHIPPED,NORTH
834,197,2025-05-06 17:50:20,DELIVERED,CENTRAL
835,171,2025-07-14 07:36:58,PLACED,NORTH
836,600,2025-11-14 20:18:37,DELIVERED,NORTH
837,8,2026-04-29 15:37:15,PLACED,SOUTH
838,8,2024-09-29 19:15:32,RETURNED,EAST
839,485,2026-05-23 19:04:08,SHIPPED,EAST
840,246,2025-04-09 08:09:21,DELIVERED,NORTH
841,339,02-09-2024,CANCELLED,WEST
842,143,2025-06-16 06:31:08,DELIVERED,SOUTH
843,487,2025-02-22 05:37:23,PLACED,EAST
844,,01-07-2026,CANCELLED,EAST
845,240,2025-09-09 09:31:01,DELIVERED,NORTH
846,488,2026-03-12 12:13:31,RETURNED,WEST
847,200,2026-03-07 13:14:26,CANCELLED,CENTRAL
848,,2024-10-07 07:08:25,CANCELLED,CENTRAL
849,479,2026-05-14 14:23:47,PLACED,CENTRAL
850,217,2026-01-28 14:48:36,DELIVERED,NORTH
851,30,2024-09-18 04:44:14,RETURNED,EAST
852,264,2026-06-30 16:44:27,DELIVERED,SOUTH
853,504,2025-12-14 23:29:50,CANCELLED,CENTRAL
854,67,2026-05-19 19:24:27,DELIVERED,WEST
855,576,2024-10-29 05:13:02,SHIPPED,EAST
856,90,2025-05-03 05:10:07,DELIVERED,SOUTH
857,119,2025-11-04 10:09:20,SHIPPED,WEST
858,2,2025-05-03 04:49:23,SHIPPED,WEST
859,328,2024-12-15 04:30:33,RETURNED,SOUTH
860,605,2025-09-21 08:15:04,DELIVERED,WEST
861,304,2024-09-27 02:31:14,DELIVERED,CENTRAL
862,36,2026-01-09 07:33:48,RETURNED,NORTH
863,588,2025-01-05 16:43:41,DELIVERED,WEST
864,342,2026-07-26 22:38:15,CANCELLED,SOUTH
865,54,2025-01-30 11:23:57,CANCELLED,WEST
866,164,2024-10-31 02:38:38,SHIPPED,WEST
867,401,2025-07-24 16:31:22,SHIPPED,SOUTH
868,562,2026-06-26 04:29:45,DELIVERED,CENTRAL
869,56,2025-10-06 22:10:47,DELIVERED,SOUTH
870,453,2026-07-10 18:21:05,PLACED,SOUTH
871,201,09-01-2025,DELIVERED,CENTRAL
872,152,2026-02-04 09:04:50,DELIVERED,SOUTH
873,99,2025-01-20 20:03:45,RETURNED,NORTH
874,347,2025-04-23 19:22:37,DELIVERED,WEST
875,122,2025-02-20 10:59:41,DELIVERED,SOUTH
876,385,2025-12-19 01:12:50,DELIVERED,NORTH
877,392,2025-02-27 14:35:03,DELIVERED,NORTH
878,125,2024-09-24 10:45:47,DELIVERED,NORTH
879,587,2025-04-18 08:09:07,PLACED,CENTRAL
880,496,2025-07-30 08:06:07,SHIPPED,SOUTH
881,66,2025-08-28 21:21:06,DELIVERED,WEST
882,21,2024-11-06 19:05:17,DELIVERED,CENTRAL
883,532,2026-01-09 16:07:17,CANCELLED,NORTH
884,213,2025-12-17 15:34:50,SHIPPED,CENTRAL
885,6,2025-09-02 09:34:17,PLACED,SOUTH
886,166,2025-03-10 15:38:37,DELIVERED,NORTH
887,519,2025-11-05 18:01:29,SHIPPED,NORTH
888,48,2026-03-16 11:20:09,DELIVERED,CENTRAL
889,591,2026-06-30 17:29:46,RETURNED,EAST
890,523,2026-03-22 23:13:34,CANCELLED,SOUTH
891,,2026-06-27 10:47:22,SHIPPED,SOUTH
892,222,2024-09-26 02:21:24,DELIVERED,WEST
893,262,2026-05-22 16:13:27,SHIPPED,WEST
894,261,2025-07-09 15:02:04,PLACED,SOUTH
895,276,2024-10-06 17:18:51,SHIPPED,EAST
896,524,2026-05-27 02:09:39,SHIPPED,WEST
897,254,2025-03-07 19:25:00,PLACED,CENTRAL
898,338,2026-07-08 22:55:45,SHIPPED,EAST
899,232,2024-10-28 01:08:18,RETURNED,SOUTH
900,108,2025-02-26 17:30:03,DELIVERED,EAST
901,502,2025-12-31 08:42:51,DELIVERED,EAST
902,102,2025-08-06 17:12:08,RETURNED,WEST
903,545,2026-05-10 07:45:54,DELIVERED,CENTRAL
904,10,2025-08-24 12:15:03,DELIVERED,SOUTH
905,274,2025-11-10 08:54:37,RETURNED,SOUTH
906,429,2025-03-11 07:30:40,RETURNED,WEST
907,283,2026-07-18 09:55:18,DELIVERED,SOUTH
908,90,2025-09-08 15:58:59,SHIPPED,NORTH
909,79,2024-11-13 14:26:44,SHIPPED,NORTH
910,293,2025-04-19 09:59:15,CANCELLED,WEST
911,140,2025-06-29 09:20:47,RETURNED,CENTRAL
912,416,2026-08-22 15:19:31,DELIVERED,WEST
913,354,2025-11-23 02:06:12,RETURNED,CENTRAL
914,44,2025-03-10 02:32:16,DELIVERED,CENTRAL
915,180,2024-09-24 03:24:21,DELIVERED,NORTH
916,389,2026-05-07 23:40:26,SHIPPED,SOUTH
917,121,2025-01-25 20:52:09,SHIPPED,NORTH
918,583,2026-07-02 06:01:16,RETURNED,CENTRAL
919,37,2025-11-23 01:53:09,CANCELLED,NORTH
920,472,2025-06-05 21:23:13,PLACED,SOUTH
921,10,2025-04-16 13:28:42,PLACED,CENTRAL
922,421,2025-11-24 02:03:54,SHIPPED,EAST
923,405,2025-04-04 12:27:09,CANCELLED,CENTRAL
924,112,2025-10-16 14:15:35,DELIVERED,SOUTH
925,445,2026-10-05 15:19:31,SHIPPED,SOUTH
926,137,2025-12-31 04:52:59,RETURNED,SOUTH
927,491,2026-04-16 03:43:47,PLACED,WEST
928,131,2025-06-30 09:49:30,CANCELLED,CENTRAL
929,399,2025-03-19 06:49:51,DELIVERED,SOUTH
930,513,2026-09-22 15:19:31,DELIVERED,EAST
931,9,2024-11-13 13:09:49,DELIVERED,WEST
932,157,2026-03-08 18:16:48,SHIPPED,NORTH
933,254,2024-12-12 14:37:05,DELIVERED,NORTH
934,515,2025-02-15 02:07:52,CANCELLED,SOUTH
935,136,2025-07-28 21:19:23,SHIPPED,SOUTH
936,205,19-07-2026,DELIVERED,EAST
937,237,2026-02-22 10:41:17,PLACED,WEST
938,312,2024-09-12 17:22:41,RETURNED,WEST
939,49,24-04-2025,DELIVERED,EAST
940,484,2025-07-08 04:53:25,DELIVERED,EAST
941,373,2024-12-08 16:24:10,DELIVERED,CENTRAL
942,134,2026-06-15 05:14:15,DELIVERED,CENTRAL
943,381,2026-01-11 02:57:16,DELIVERED,NORTH
944,134,2025-03-05 12:36:41,PLACED,SOUTH
945,457,21-07-2026,DELIVERED,EAST
946,486,2026-04-14 06:33:55,DELIVERED,NORTH
947,429,2025-12-28 06:40:53,CANCELLED,CENTRAL
948,375,2025-12-08 22:02:17,RETURNED,NORTH
949,537,2024-11-29 06:37:37,PLACED,CENTRAL
950,133,2025-01-29 22:38:50,PLACED,SOUTH
951,408,2024-09-08 05:15:10,DELIVERED,NORTH
952,522,2025-03-28 10:44:14,DELIVERED,EAST
953,4,2024-11-09 13:04:41,DELIVERED,CENTRAL
954,538,2025-02-15 09:08:21,SHIPPED,EAST
955,176,2024-12-21 22:18:38,SHIPPED,SOUTH
956,285,2025-09-24 01:03:41,DELIVERED,SOUTH
957,216,03-09-2024,SHIPPED,CENTRAL
958,333,2025-03-28 16:18:40,DELIVERED,SOUTH
959,302,17-04-2025,CANCELLED,EAST
960,287,2025-05-08 13:34:15,DELIVERED,CENTRAL
961,392,2025-09-07 12:29:14,DELIVERED,CENTRAL
962,453,2024-12-05 22:23:18,DELIVERED,WEST
963,238,2025-03-17 10:36:23,PLACED,WEST
964,186,2026-06-12 12:24:42,SHIPPED,CENTRAL
965,185,31-05-2025,SHIPPED,SOUTH
966,193,08-08-2025,SHIPPED,WEST
967,540,2024-11-23 08:36:20,PLACED,NORTH
968,22,09-07-2025,CANCELLED,NORTH
969,86,2025-03-31 01:42:44,DELIVERED,NORTH
970,109,2024-08-12 07:05:27,CANCELLED,NORTH
971,492,2026-01-30 14:44:41,CANCELLED,EAST
972,159,2026-07-22 19:34:27,SHIPPED,CENTRAL
973,46,2025-04-08 03:39:30,DELIVERED,WEST
974,230,2026-01-06 11:26:23,PLACED,EAST
975,394,2025-07-21 08:10:47,RETURNED,WEST
976,113,2025-03-08 20:54:58,SHIPPED,NORTH
977,122,2026-06-29 17:43:37,PLACED,NORTH
978,183,2026-07-26 12:47:15,SHIPPED,WEST
979,309,2025-10-02 06:07:18,CANCELLED,EAST
980,378,2024-11-24 14:24:07,DELIVERED,NORTH
981,153,2025-09-26 01:10:22,PLACED,WEST
982,490,2026-06-02 14:48:14,DELIVERED,EAST
983,331,2025-06-28 02:35:14,DELIVERED,EAST
984,493,2025-12-25 13:35:57,DELIVERED,EAST
985,252,2026-01-25 14:34:32,DELIVERED,WEST
986,236,2026-05-28 17:13:55,DELIVERED,CENTRAL
987,225,2024-11-19 00:06:27,PLACED,NORTH
988,486,2025-09-15 14:58:16,PLACED,EAST
989,143,2025-03-22 04:57:16,CANCELLED,WEST
