order_item_id,order_id,product_id,quantity,unit_price,discount_percent
821,690,164,3,1560.9,8.18
822,276,339,4,515.01,1.32
823,405,260,2,1677.47,27.38
824,22,449,8,1526.13,48.83
825,511,59,4,144.84,10.38
826,473,265,1,545.88,57.05
827,270,48,2,2366.64,48.57
828,34,94,3,1656.48,3.13
829,765,60,7,2291.15,52.99
830,948,105,8,806.18,6.35
831,1231,188,6,1601.35,52.34
832,903,158,3,852.0,3.85
833,319,325,6,966.27,16.9
834,522,520,4,1216.24,27.08
835,157,191,1,302.47,30.81
836,483,355,1,1675.68,53.93
837,931,51,1,1995.85,35.9
838,722,107,5,1737.64,19.1
839,225,506,8,2363.64,14.99
840,1142,466,5,378.39,10.57
841,1391,329,7,2125.74,11.72
842,4,201,5,1109.83,1.11
843,1029,532,6,34.3,48.27
844,22,384,6,183.07,18.79
845,1397,459,3,996.17,12.55
846,1225,325,8,2303.6,47.69
847,328,368,2,2215.13,5.02
848,1239,138,-3,1433.9,9.05
849,586,120,7,549.82,19.06
850,1362,412,3,1616.15,37.35
851,608,185,6,1659.8,1.62
852,1370,348,2,561.47,51.08
853,90,280,4,1762.41,49.14
854,172,182,3,1956.37,17.76
855,1358,116,7,1360.88,59.49
856,611,9,6,659.05,23.37
857,626,137,1,1987.56,55.68
858,1020,453,6,1304.35,57.59
859,1307,412,5,1938.8,26.12
860,265,223,3,1788.57,8.69
861,154,198,2,118.45,15.18
862,445,116,2,229.67,26.79
863,833,285,3,1286.65,44.12
864,41,59,7,57.24,10.09
865,5,64,-2,1871.25,11.6
866,812,194,0,1581.36,10.77
867,501,543,1,2338.62,9.71
868,856,176,1,153.81,41.85
869,336,469,4,447.39,53.37
870,1028,395,4,540.15,54.01
871,171,518,7,446.7,14.87
872,1131,313,2,478.73,47.47
873,412,232,4,876.57,44.23
874,1492,65,1,1018.12,29.58
875,195,45,6,2064.68,38.09
876,1103,536,5,622.17,7.65
877,1243,456,2,884.1,34.77
878,1093,253,8,449.6,59.44
879,1499,155,7,1337.0,36.7
880,725,97,5,1543.77,53.47
881,333,352,7,1572.55,26.66
882,611,140,8,673.95,45.89
883,844,434,2,1912.35,23.78
884,45,4,5,1716.57,33.55
885,1405,292,4,2007.81,50.82
886,231,421,8,1299.87,12.38
887,1191,550,7,735.95,1.68
888,594,324,-5,420.83,48.37
889,21,335,1,414.25,27.52
890,813,410,1,50.11,16.23
891,518,368,1,1392.92,33.33
892,1364,43,4,1549.04,15.71
893,218,356,1,377.7,47.3
894,27,49,-1,1700.74,45.59
895,826,105,6,1614.4,58.09
896,733,397,4,2064.54,39.9
897,603,443,8,2285.38,39.22
898,1088,484,1,82.92,12.24
899,763,126,5,761.03,7.89
900,1220,45,6,2386.96,55.75
901,767,169,3,1969.56,19.42
902,705,447,7,1921.46,51.31
903,256,9,5,1101.74,29.93
904,984,399,6,934.05,26.22
905,350,99,4,784.79,4.91
906,281,295,2,419.73,53.97
907,116,4,3,2366.53,4.08
908,1469,484,3,1585.1,9.42
909,555,549,6,1391.43,19.27
910,666,176,3,1704.76,42.77
911,641,104,6,1225.69,26.92
912,113,345,1,911.37,15.5
913,6220,315,6,1598.38,8.47
914,898,542,5,284.78,27.67
915,730,308,8,502.6,54.08
916,417,38,1,559.5,13.07
917,171,71,3,1070.67,28.47
918,1096,180,6,1987.04,28.51
919,20,293,6,1712.26,7.33
920,1417,314,4,2316.82,28.96
921,1049,52,2,893.82,11.28
922,572,391,8,1857.06,35.55
923,815,67,7,345.7,15.42
924,771,441,1,1525.93,47.42
925,1413,38,6,1201.83,31.88
926,480,349,7,1660.61,17.25
927,1333,302,5,1550.04,50.36
928,1260,469,6,2060.59,19.72
929,1455,357,2,2107.25,8.61
930,904,474,2,2050.9,32.43
931,1310,463,6,1877.78,54.95
932,538,337,4,1066.51,9.59
933,802,536,4,1597.3,30.17
934,890,550,4,1526.34,50.06
935,164,282,1,2219.33,47.7
936,1345,171,1,929.16,51.69
937,867,213,2,1571.87,44.67
938,1103,22,1,1923.16,11.71
939,1379,405,-1,309.04,35.07
940,22,255,8,771.9,18.91
941,249,250,1,1726.76,32.1
942,207,515,6,157.19,12.73
943,945,212,8,518.08,8.39
944,901,81,7,1423.03,14.52
945,1268,62,6,2438.69,50.49
946,882,93,8,1665.82,20.06
947,791,385,3,895.89,6.94
948,778,298,1,1651.76,54.66
949,966,498,3,1364.03,45.94
950,775,420,-2,740.99,22.66
951,523,263,7,195.98,37.41
952,1427,473,4,840.23,38.09
953,614,420,6,2408.52,40.16
954,1120,2,1,663.83,12.51
955,276,522,5,1692.7,31.73
956,1186,236,1,1440.48,2.69
957,1015,412,1,1426.32,32.19
958,570,522,6,1887.23,51.34
959,486,337,3,2115.42,15.95
960,403,22,2,1973.15,50.35
961,555,36,2,1270.61,28.19
962,1336,368,4,540.05,28.49
963,29,258,1,1558.61,57.09
964,396,525,1,469.79,7.99
965,542,171,2,1639.75,52.19
966,175,36,8,339.21,16.77
967,41,58,5,253.76,16.24
968,492,78,5,251.48,8.67
969,568,477,-5,1189.3,58.98
970,1177,417,2,2479.68,47.61
971,380,297,-2,435.12,32.01
972,1274,53,7,252.55,3.02
973,25,153,3,144.95,46.74
974,66,344,7,1805.0,21.62
975,839,32,-4,1192.11,3.6
976,1014,250,1,69.86,36.92
977,184,195,8,433.3,12.25
978,780,43,2,1639.44,11.14
979,52,260,5,1859.99,59.93
980,228,172,2,1187.53,15.41
981,502,417,4,1900.14,47.19
982,270,189,7,43.41,12.88
983,1204,277,1,1460.44,49.4
984,972,185,3,1054.56,18.95
985,461,134,8,1508.68,33.43
986,1387,138,6,1462.94,22.94
987,270,109,6,2387.93,55.33
988,187,175,7,2483.45,43.95
989,1098,424,7,321.62,59.95
990,20,513,5,63.97,26.3
991,1347,91,1,1229.29,34.04
992,176,448,4,985.63,37.52
993,405,334,5,1277.1,56.67
994,81,517,7,799.81,8.88
995,20,173,8,1717.37,51.97
996,736,337,-2,1904.6,102.01
997,1124,532,7,1136.33,36.73
998,7,529,2,307.69,47.9
999,48,95,3,2051.9,29.67
1000,936,545,8,1851.33,23.29
1001,1110,345,2,2357.29,32.86
1002,984,265,1,2303.79,58.35
1003,1055,284,2,2226.34,14.66
1004,913,85,2,799.26,33.32
1005,757,266,5,379.45,38.16
1006,1362,13,4,697.95,26.79
1007,769,257,5,2158.76,8.9
1008,110,98,1,2026.23,32.34
1009,188,520,4,1285.78,46.02
1010,3,153,1,1329.54,4.2
1011,537,333,6,1594.75,18.69
1012,456,353,5,222.54,59.55
1013,1147,143,2,1718.11,37.7
1014,1294,336,7,290.48,27.88
1015,355,225,1,139.19,14.54
1016,294,470,3,505.26,34.07
1017,1285,438,1,1638.89,31.94
1018,767,12,6,564.85,53.47
1019,530,320,5,1639.45,58.71
1020,859,225,1,272.14,14.2
1021,750,512,4,2410.28,50.72
1022,532,241,2,1230.47,10.14
1023,651,104,8,1672.11,27.18
1024,8,522,7,2337.69,46.99
1025,313,134,8,2210.27,32.75
1026,1046,277,8,2075.52,34.69
1027,1309,213,2,2016.66,33.94
1028,618,150,5,2030.18,18.43
1029,859,388,3,221.77,25.97
1030,518,365,3,47.89,41.46
1031,580,91,8,1936.4,4.82
1032,301,475,7,587.59,40.63
1033,589,513,3,1811.42,16.63
1034,860,550,-4,1015.85,1.1
1035,202,104,3,2038.87,11.76
1036,572,85,1,300.57,18.66
1037,1082,435,-2,1244.19,43.8
1038,1035,395,3,160.89,6.3
1039,915,51,1,2346.2,55.14
1040,973,120,8,1870.11,28.0
1041,1336,425,7,2210.84,59.26
1042,727,53,5,2114.28,49.29
1043,674,374,2,519.05,13.41
1044,1086,170,3,1397.49,50.23
1045,1071,4,1,1789.07,56.73
1046,217,437,-5,282.12,58.56
1047,317,133,7,632.03,7.24
1048,406,497,8,2196.38,6.36
1049,15,187,6,1962.02,58.22
1050,65,16,5,489.42,12.8
1051,810,191,7,1464.78,23.07
1052,1370,392,5,999.03,23.34
1053,907,366,2,618.54,54.86
1054,747,146,2,2097.63,49.41
1055,796,75,-1,547.88,58.75
1056,1329,536,3,708.76,44.88
1057,231,228,5,1260.96,0.61
1058,220,436,1,794.4,8.84
1059,755,73,7,1747.22,47.65
1060,474,338,2,12.83,7.11
1061,566,511,3,1229.01,35.11
1062,870,126,6,805.77,51.85
1063,281,79,6,2018.91,35.54
1064,1153,510,5,391.14,38.37
1065,1376,473,1,388.0,26.11
1066,758,287,3,96.51,6.1
1067,944,209,2,907.33,45.28
1068,985,545,8,1663.13,5.86
1069,652,315,3,2222.22,4.37
1070,618,516,3,961.39,10.37
1071,532,404,3,2234.29,30.97
1072,615,47,3,30.66,22.63
1073,424,148,4,2357.98,32.91
1074,822,488,3,548.63,43.32
1075,974,54,1,1994.34,56.17
1076,806,240,6,1944.66,20.81
1077,53,538,3,1188.29,44.53
1078,671,461,1,789.11,44.27
1079,843,462,8,1252.03,15.28
1080,894,79,4,2078.78,8.83
1081,371,489,3,1141.33,3.58
1082,361,180,2,270.51,27.89
1083,760,502,8,270.99,46.77
1084,323,381,7,1444.93,22.49
1085,213,436,0,1463.36,11.23
1086,370,424,1,243.66,15.97
1087,8059,408,1,1058.65,4.29
1088,952,20,2,1003.15,53.23
1089,81,351,5,1460.34,24.8
1090,940,188,4,2132.76,26.43
1091,1154,286,4,2290.12,13.34
1092,1153,34,6,653.97,20.99
1093,1493,333,4,322.42,59.48
1094,1011,185,2,2056.5,39.13
1095,612,440,7,1134.14,49.44
1096,930,171,4,1472.34,44.94
1097,1201,383,-1,1266.64,18.08
1098,6,429,7,2116.99,2.68
1099,21,106,3,1489.58,46.3
1100,761,307,1,702.33,54.83
1101,1198,231,4,621.93,57.44
1102,502,367,6,2265.14,20.64
1103,122,117,6,712.78,40.98
1104,69,232,5,1739.38,11.62
1105,503,198,4,988.32,25.61
1106,15,28,4,310.51,47.32
1107,554,93,8,1951.29,23.57
1108,1253,138,4,2417.62,4.52
1109,942,317,2,2266.5,35.72
1110,550,96,6,1557.22,35.16
1111,371,406,2,1206.64,24.05
1112,868,281,7,633.43,54.34
1113,1437,27,8,2022.59,0.27
1114,1215,163,5,791.94,3.67
1115,341,109,6,889.79,16.25
1116,1475,143,5,598.22,31.05
1117,905,497,3,656.02,7.61
1118,1419,258,2,1256.79,49.12
1119,1287,330,2,1478.8,58.15
1120,620,495,7,2074.64,12.54
1121,481,175,7,888.95,37.05
1122,118,170,5,2400.29,53.01
1123,684,516,4,2074.71,58.36
1124,657,448,7,1972.4,30.47
1125,815,494,3,909.22,51.74
1126,1306,327,7,426.09,11.01
1127,718,9,6,1824.69,38.14
1128,345,308,4,1474.51,10.82
1129,27,93,3,617.98,17.25
1130,1175,180,7,989.08,26.6
1131,276,420,6,2070.94,34.84
1132,882,199,5,1619.3,13.9
1133,154,52,4,617.8,32.32
1134,364,138,2,221.67,22.94
1135,12,48,3,1156.2,19.22
1136,576,410,7,2078.23,58.54
1137,266,401,6,30.76,13.7
1138,356,205,7,1649.29,40.4
1139,422,203,5,711.37,26.12
1140,282,205,5,2250.32,54.92
1141,403,471,7,1310.78,25.21
1142,65,433,5,1512.99,58.48
1143,569,439,6,254.72,1.19
1144,178,507,3,752.95,52.93
1145,588,225,5,199.03,13.14
1146,708,439,7,1433.64,45.65
1147,23,170,6,1864.67,45.66
1148,857,43,4,1291.72,15.97
1149,1338,13,0,850.56,20.23
1150,641,494,2,980.08,19.28
1151,1209,17,4,1195.0,40.32
1152,103,313,7,1843.91,27.34
1153,1071,269,7,1820.71,45.15
1154,1335,360,7,2123.45,52.61
1155,479,414,2,922.52,41.64
1156,1064,382,1,2346.26,28.52
1157,1425,171,5,839.63,38.99
1158,1152,395,-2,911.54,25.7
1159,692,38,5,2287.54,14.74
1160,56,406,4,60.52,42.05
1161,247,139,7,2220.19,34.48
1162,576,84,8,1272.67,19.75
1163,1029,338,1,971.09,34.36
1164,419,312,8,2468.59,50.63
1165,1306,331,5,1429.65,7.08
1166,933,61,7,1913.66,32.7
1167,823,454,-4,518.8,45.75
1168,824,167,1,1189.04,34.81
1169,364,522,3,1228.89,25.12
1170,662,209,2,1146.57,0.36
1171,867,316,5,398.55,41.73
1172,1097,241,4,2394.31,59.37
1173,1232,20,7,1126.85,35.93
1174,131,349,1,922.82,31.83
1175,557,238,5,1648.43,3.26
1176,301,78,7,1181.33,0.33
1177,1299,386,4,1696.11,38.71
1178,1188,54,5,2206.8,43.36
1179,291,524,0,2349.01,6.87
1180,112,160,8,2200.19,30.79
1181,1105,33,2,1138.38,31.72
1182,1231,425,5,2083.14,19.57
1183,62,20,6,2378.77,38.81
1184,1293,283,1,1060.34,6.74
1185,1229,395,8,1018.33,33.45
1186,1087,137,2,1143.44,48.27
1187,863,200,5,676.96,35.69
1188,1291,189,8,2250.48,0.66
1189,605,147,6,541.3,35.13
1190,320,229,3,1380.54,27.08
1191,1443,61,8,6.92,17.62
1192,769,326,5,109.86,41.9
1193,871,262,8,1975.48,16.7
1194,34,249,5,2101.8,32.81
1195,244,361,8,625.68,56.34
1196,820,421,3,580.9,24.19
1197,950,542,3,935.22,49.0
1198,1366,179,5,469.06,11.07
1199,842,132,-4,998.4,56.92
1200,1166,418,7,1527.63,53.38
1201,1231,159,4,542.26,44.09
1202,819,528,3,933.56,0.74
1203,249,253,5,2238.56,5.74
1204,410,541,2,391.12,0.59
1205,10,69,8,2325.22,37.02
1206,138,313,1,2177.43,33.84
1207,446,308,8,806.89,50.62
1208,963,136,7,1612.85,23.02
1209,328,139,3,143.75,20.21
1210,476,32,7,1073.13,6.14
1211,535,411,1,1624.34,24.14
1212,270,5,4,1571.73,131.17
1213,838,103,6,2445.54,45.87
1214,1315,298,0,623.53,29.45
1215,247,168,4,1207.99,51.03
1216,199,14,4,1607.7,59.43
1217,717,64,3,2415.17,20.01
1218,1274,73,4,528.87,17.9
1219,377,301,8,720.09,46.78
1220,1011,442,-5,1042.88,13.53
1221,135,6,6,195.16,4.28
1222,966,35,6,229.12,57.66
1223,341,356,4,2429.14,48.84
1224,1144,363,2,1823.65,19.26
1225,926,267,7,1674.35,39.98
1226,816,49,1,131.19,14.75
1227,26,319,5,2461.86,14.92
1228,1458,154,1,1704.03,23.62
1229,329,41,7,1712.81,58.33
1230,44,456,7,807.63,20.28
1231,783,290,4,2168.04,20.55
1232,856,136,8,753.45,30.19
1233,1039,55,8,111.22,36.31
1234,990,44,2,1500.72,32.45
1235,1481,289,4,1703.47,48.65
1236,776,103,6,1404.39,48.02
1237,494,191,7,85.71,47.92
1238,1377,163,8,1696.91,57.12
1239,745,286,1,2159.54,40.73
1240,282,202,5,979.05,37.06
1241,695,250,8,2010.75,7.94
1242,835,185,7,2307.51,58.57
1243,283,394,1,328.7,33.33
1244,919,7,7,125.8,3.11
1245,485,43,1,930.56,31.85
1246,1313,90,1,1561.49,0.66
1247,444,45,1,2014.71,1.73
1248,748,139,-3,850.72,46.04
1249,943,380,6,582.01,38.96
1250,383,402,7,112.28,27.81
1251,1010,303,5,2453.8,8.22
1252,654,293,5,1735.25,13.51
1253,186,128,2,1797.32,20.87
1254,718,543,5,1906.41,24.37
1255,344,380,8,135.57,22.79
1256,481,419,3,777.44,26.86
1257,607,460,7,2254.99,7.86
1258,724,65,2,939.27,0.26
1259,904,236,2,1060.79,18.96
1260,111,356,6,326.73,4.5
1261,503,335,1,1775.59,43.92
1262,749,219,8,1460.89,27.61
1263,1173,82,7,1089.64,18.02
1264,1472,415,7,2213.51,11.69
1265,661,507,8,992.99,22.46
1266,960,51,8,2119.67,5.32
1267,544,251,2,1411.34,36.21
1268,886,501,3,1727.06,28.74
1269,1398,137,7,726.29,52.11
1270,274,330,7,2337.25,27.61
1271,1265,192,4,1556.76,13.43
1272,1096,347,4,1716.6,5.64
1273,1411,1,4,1904.06,16.73
1274,284,218,2,1513.6,53.37
1275,19,495,2,824.0,20.53
1276,797,59,7,1423.14,4.17
1277,1129,227,0,2081.68,59.08
1278,438,159,3,2284.46,28.05
1279,448,209,1,2387.58,17.92
1280,980,29,4,1398.49,22.71
1281,71,344,5,342.5,43.68
1282,77,485,1,335.03,1.11
1283,1328,445,3,1072.93,22.28
1284,5,441,1,616.55,48.29
1285,1357,366,7,2208.18,56.75
1286,1493,73,6,1489.56,12.53
1287,1071,223,8,1872.66,42.48
1288,1226,80,7,90.78,53.32
1289,643,15,4,361.59,52.34
1290,608,222,5,2233.5,6.05
1291,1472,547,2,827.21,55.97
1292,467,258,-1,460.22,44.48
1293,335,141,5,2347.92,49.6
1294,1305,166,8,165.21,30.07
1295,290,132,8,149.23,58.35
1296,595,70,2,2468.69,43.4
1297,1179,379,5,981.58,19.47
1298,878,455,7,486.03,14.49
1299,8,456,2,131.48,34.44
1300,289,428,1,251.9,54.05
1301,921,519,8,1665.45,23.92
1302,672,368,3,640.64,0.34
1303,108,396,7,2021.85,17.47
1304,118,366,5,816.11,53.51
1305,620,267,8,2332.72,140.28
1306,414,207,7,47.39,50.19
1307,963,43,4,1023.48,37.33
1308,549,158,7,156.6,41.62
1309,1498,50,4,80.84,52.36
1310,142,218,7,1596.74,28.54
1311,993,499,3,1390.32,21.75
1312,1249,277,1,1162.78,46.2
1313,1416,504,1,1434.73,38.35
1314,457,258,1,355.19,0.07
1315,1469,257,1,2004.57,21.23
1316,6845,144,1,1174.27,9.21
1317,466,99,8,1180.56,27.62
1318,1249,375,5,171.4,44.27
1319,1407,536,3,2098.55,38.48
1320,812,527,7,402.14,13.19
1321,880,32,7,1792.5,9.94
1322,861,493,2,2124.02,41.99
1323,787,413,2,931.97,31.78
1324,185,480,3,2216.45,49.3
1325,1154,320,1,2334.24,14.13
1326,943,148,8,1563.56,1.62
1327,311,176,1,94.6,45.77
1328,878,324,8,143.79,16.83
1329,955,458,2,1569.66,29.78
1330,643,208,1,2108.27,27.77
1331,136,362,1,1396.78,30.6
1332,1247,400,4,1266.29,26.6
1333,421,538,-2,2398.91,23.92
1334,310,244,3,290.72,40.07
1335,58,342,2,390.94,47.35
1336,1072,397,2,1279.31,48.51
1337,1329,501,-4,973.12,57.94
1338,76,122,4,1205.21,33.29
1339,794,237,7,1655.08,27.25
1340,95,249,8,823.12,24.83
1341,1063,231,6,1727.84,29.21
1342,484,104,4,254.87,37.93
1343,1396,326,6,321.81,28.71
1344,1236,228,5,662.2,58.91
1345,1101,215,2,774.88,3.08
1346,1437,105,6,2127.83,32.15
1347,910,117,2,1860.42,26.27
1348,923,458,3,584.14,48.26
1349,1286,274,5,1032.97,48.61
1350,51,238,7,2384.68,3.98
1351,447,138,8,1267.55,7.14
1352,1193,511,3,1505.54,8.84
1353,900,240,4,1778.12,49.79
1354,679,378,3,2489.84,10.5
1355,186,385,2,1377.23,15.26
1356,507,444,8,2276.4,47.68
1357,965,261,6,1858.81,32.69
1358,1332,85,2,1064.61,20.2
1359,10268,166,2,1014.2,38.73
1360,588,102,5,1670.78,53.36
1361,1445,262,8,2028.1,44.16
1362,264,129,4,2427.88,1.72
1363,311,435,1,1439.97,23.07
1364,384,120,7,1133.79,44.78
1365,851,424,3,2493.47,54.92
1366,570,179,3,1984.62,8.02
1367,1432,226,1,185.56,43.51
1368,868,227,1,239.0,36.86
1369,671,154,7,305.14,37.01
1370,433,252,8,763.59,21.63
1371,630,144,1,279.56,29.38
1372,263,389,6,1838.98,53.62
1373,1298,343,3,1217.49,51.05
1374,539,95,4,2318.6,55.15
1375,1122,332,-2,1858.66,3.81
1376,1479,214,5,1949.82,15.35
1377,1126,409,4,1433.79,45.3
1378,479,68,7,1829.38,22.43
1379,988,300,6,236.52,46.9
1380,938,539,6,538.07,41.29
1381,593,15,8,1241.39,5.69
1382,398,54,1,154.14,32.15
1383,499,88,6,234.79,13.73
1384,986,548,1,1217.28,32.93
1385,200,47,6,1061.0,45.66
1386,109,417,1,361.26,34.69
1387,406,251,6,2355.45,44.58
1388,26,414,1,466.62,52.46
1389,1326,344,6,2289.2,17.3
1390,196,99,7,1025.1,18.9
1391,525,328,1,243.14,25.46
1392,512,211,3,343.53,2.24
1393,655,238,3,1663.77,22.67
1394,1342,29,1,2126.59,12.46
1395,1095,315,4,573.42,10.89
1396,776,120,5,842.16,40.76
1397,683,130,7,749.51,36.56
1398,877,6,7,1076.35,44.73
1399,1495,366,8,1564.63,14.55
1400,1356,370,4,893.75,5.53
1401,1410,182,7,930.46,50.82
1402,548,500,3,927.48,38.37
1403,125,427,8,1957.98,14.95
1404,1192,380,5,2309.89,43.18
1405,1366,239,7,322.57,45.95
1406,1130,348,4,2194.19,59.39
1407,1012,155,2,395.85,38.69
1408,857,202,4,813.33,39.56
1409,842,337,1,1035.33,43.84
1410,302,304,4,1541.7,45.54
1411,1347,80,4,1686.16,6.09
1412,1056,202,4,62.69,28.44
1413,778,61,1,2357.75,36.81
1414,988,20,5,1436.73,58.75
1415,585,408,5,1958.58,11.04
1416,1316,285,3,974.56,20.67
1417,831,211,2,1152.72,35.1
1418,1206,308,-4,2052.55,50.79
1419,164,113,7,1797.92,5.31
1420,840,463,4,550.03,6.66
1421,215,399,1,288.4,14.81
1422,1233,279,2,490.75,58.32
1423,442,488,8,1643.69,41.14
1424,1093,103,5,226.08,4.27
1425,890,506,5,2272.23,24.03
1426,580,86,5,1642.11,53.62
1427,80,155,7,2133.77,24.25
1428,1115,34,1,619.89,57.29
1429,8805,206,6,759.4,9.36
1430,123,215,1,1739.92,40.28
1431,995,103,1,204.19,5.93
1432,1438,89,3,1957.81,40.91
1433,34,139,1,408.12,33.34
1434,1342,91,8,2128.46,8.2
1435,993,77,7,1193.71,29.45
1436,604,439,2,98.59,18.1
1437,228,389,5,427.45,7.14
1438,582,50,6,548.4,35.81
1439,888,190,5,2036.3,59.9
1440,360,509,1,351.63,29.19
1441,134,478,5,1303.89,21.53
1442,800,290,4,2453.0,6.36
1443,1288,349,7,524.48,30.29
1444,299,189,8,394.38,45.63
1445,741,415,1,1193.65,4.98
1446,1340,282,7,1275.56,25.26
1447,369,267,8,1946.18,0.31
1448,1307,422,5,2470.75,6.02
1449,278,550,3,484.47,7.3
1450,1351,166,3,456.55,17.03
1451,1098,285,4,898.0,35.73
1452,66,2,5,1133.67,13.69
1453,209,119,1,2065.98,18.87
1454,653,454,3,2309.22,55.77
1455,593,121,6,2391.47,2.46
1456,952,537,1,2129.46,18.01
1457,1274,295,6,610.25,19.97
1458,259,523,5,723.34,47.99
1459,590,132,4,61.32,20.66
1460,1146,26,2,1670.75,49.43
1461,1271,456,4,2055.94,34.54
1462,654,340,8,1961.7,18.36
1463,43,285,1,2086.12,25.8
1464,1306,51,3,1301.96,25.75
1465,773,69,7,1151.95,45.37
1466,761,455,6,364.03,55.59
1467,857,71,1,354.33,1.23
1468,575,200,3,1602.17,17.75
1469,618,471,3,811.16,0.55
1470,578,189,5,439.4,0.29
1471,66,281,5,280.97,14.8
1472,816,111,8,708.06,55.69
1473,787,179,7,42.29,22.14
1474,126,245,3,1553.35,35.99
1475,735,186,6,1601.89,8.36
1476,793,232,3,1514.73,54.29
1477,1414,93,5,2378.44,49.75
1478,55,310,3,2263.41,14.44
1479,361,416,1,993.56,49.16
1480,68,221,3,1252.78,46.81
1481,734,8,2,1680.2,34.59
1482,1317,250,8,1512.47,3.71
1483,120,23,6,1078.57,11.05
1484,698,386,8,164.66,21.23
1485,1229,317,-4,1450.52,53.91
1486,465,1,4,346.11,57.74
1487,1334,480,2,715.74,26.47
1488,590,251,2,1539.27,21.16
1489,1388,107,8,1072.63,25.68
1490,120,353,7,171.91,34.53
1491,1135,89,8,1370.86,4.45
1492,1478,62,2,980.03,40.79
1493,905,25,7,515.22,9.07
1494,1401,498,3,183.67,49.12
1495,1059,292,4,2279.48,17.16
1496,312,320,4,1136.62,54.5
1497,1167,153,2,521.91,20.67
1498,1350,515,4,321.39,57.87
1499,1462,265,4,2004.61,20.55
1500,147,350,3,107.9,16.49
1501,63,398,7,985.33,26.71
1502,452,378,3,2483.59,20.73
1503,510,501,7,788.47,36.82
1504,842,267,7,403.56,48.13
1505,590,377,7,1565.56,57.51
1506,1185,133,7,1336.91,6.59
1507,1377,56,8,2190.16,10.76
1508,474,328,4,647.21,51.99
1509,150,135,6,2253.08,47.25
1510,600,506,1,720.75,29.56
1511,1162,475,2,2160.73,39.33
1512,940,25,3,238.55,40.84
1513,295,249,3,1735.07,41.92
1514,553,325,8,1003.5,0.71
1515,404,417,7,505.15,59.31
1516,311,28,5,1260.93,23.26
1517,519,209,7,2123.54,22.86
1518,1044,171,7,1249.42,5.15
1519,424,391,-3,1602.09,55.04
1520,891,137,-3,2293.48,42.91
1521,107,117,6,1910.18,33.84
1522,441,384,1,198.23,17.51
1523,225,487,1,1354.53,57.1
1524,1044,37,1,708.2,3.83
1525,831,395,4,2084.93,38.06
1526,212,282,5,1147.91,3.0
1527,87,13,6,956.68,29.22
1528,924,269,1,391.15,54.71
1529,3341,415,4,1211.91,5.6
1530,750,529,7,286.49,28.2
1531,790,450,4,1661.67,3.94
1532,86,329,4,940.44,38.62
1533,138,357,3,1365.85,57.11
1534,507,522,7,1650.35,54.33
1535,1435,494,6,1350.87,25.52
1536,1123,497,4,21.12,20.46
1537,323,474,7,1483.35,13.32
1538,649,72,1,415.69,31.07
1539,615,437,8,2046.37,0.46
1540,1156,484,1,1599.08,13.43
1541,1465,171,8,1142.42,45.34
1542,248,514,8,1632.92,11.91
1543,1235,63,-1,370.34,8.49
1544,571,145,8,545.43,3.11
1545,8552,496,8,2463.71,37.14
1546,1458,438,8,275.3,36.59
1547,717,409,5,106.53,40.88
1548,1074,241,1,48.58,9.14
1549,577,142,6,494.71,12.02
1550,1423,187,2,1901.8,37.43
1551,28,470,-3,1198.21,3.0
1552,234,343,2,211.13,2.23
1553,1438,99,3,1050.55,1.96
1554,822,358,5,2112.52,35.87
1555,1140,209,4,898.6,36.01
1556,221,291,2,2046.41,58.22
1557,1456,518,7,2133.39,14.4
1558,320,24,8,1733.22,24.46
1559,748,150,7,1349.12,53.34
1560,341,511,1,2028.06,44.08
1561,1348,145,-4,1661.86,39.99
1562,773,18,6,703.11,29.73
1563,235,411,1,2198.38,11.89
1564,481,328,4,956.57,49.96
1565,412,14,1,1475.39,35.71
1566,481,68,1,2024.81,49.44
1567,92,178,4,843.13,3.87
1568,1114,185,4,128.18,13.24
1569,909,428,7,987.8,38.56
1570,1049,85,7,1302.18,59.05
1571,1172,311,5,1923.91,52.31
1572,1471,226,2,95.66,32.91
1573,435,251,-5,1084.46,36.28
1574,1268,516,2,1868.76,25.33
1575,477,486,6,1620.86,6.23
1576,995,438,8,1199.4,7.52
1577,1088,222,6,66.31,23.79
1578,1311,166,3,464.27,26.63
1579,1416,528,-2,1121.63,56.98
1580,666,174,1,1162.18,14.51
1581,652,549,8,1203.28,19.36
1582,1236,508,4,2280.78,44.52
1583,51,325,-1,2296.55,17.45
1584,903,112,6,1209.7,34.3
1585,285,361,2,1338.29,38.9
1586,632,539,6,1935.8,130.57
1587,537,277,8,1405.14,20.97
1588,949,51,3,1476.18,6.1
1589,308,349,7,2089.85,16.51
1590,1171,24,6,377.34,13.62
1591,388,418,1,964.18,0.82
1592,1021,201,-2,2031.9,54.28
1593,1334,434,8,911.88,47.56
1594,1301,296,6,1239.57,5.52
1595,1315,284,6,2253.72,54.5
1596,524,51,8,1973.52,18.24
1597,764,225,5,955.14,32.94
1598,1099,429,4,1667.31,30.4
1599,608,235,7,1576.8,49.93
1600,443,445,6,604.64,39.78
1601,944,485,5,613.04,39.03
1602,1250,224,5,613.42,25.84
1603,1223,346,1,1909.08,19.15
1604,123,370,3,1332.37,9.91
1605,17,53,4,1420.03,26.81
1606,1004,146,5,1589.17,40.02
1607,1405,5,2,1057.17,59.57
1608,226,363,1,753.24,39.48
