order_id,customer_id,order_date,status,region_code,is_future_date
454,211,2025-01-29 00:00:00,SHIPPED,EAST,False
455,460,2025-06-26 16:55:03,SHIPPED,NORTH,False
456,512,2025-11-17 21:27:29,RETURNED,SOUTH,False
457,,2025-01-10 04:26:40,SHIPPED,EAST,False
458,297,2026-01-27 14:16:18,RETURNED,SOUTH,False
459,453,2025-04-18 05:30:25,DELIVERED,NORTH,False
460,565,2025-11-21 00:00:00,DELIVERED,SOUTH,False
461,95,2026-02-12 00:35:12,SHIPPED,CENTRAL,False
462,285,2024-11-01 21:21:46,CANCELLED,NORTH,False
463,404,2024-12-09 14:05:41,DELIVERED,NORTH,False
464,370,2025-05-27 10:24:27,DELIVERED,WEST,False
465,292,2025-03-17 07:13:44,DELIVERED,CENTRAL,False
466,455,2026-02-05 04:57:30,DELIVERED,SOUTH,False
467,435,2026-02-09 19:00:33,CANCELLED,CENTRAL,False
468,213,2025-09-02 03:42:17,DELIVERED,EAST,False
469,605,2025-05-13 14:17:25,DELIVERED,EAST,False
470,570,2026-01-06 14:10:57,RETURNED,SOUTH,False
471,391,2025-07-21 20:04:55,CANCELLED,EAST,False
472,312,2024-11-23 04:30:08,SHIPPED,NORTH,False
473,308,2026-05-06 21:05:48,DELIVERED,EAST,False
474,504,2024-08-17 19:46:56,PLACED,EAST,False
475,69,2026-06-17 11:25:31,DELIVERED,WEST,False
476,488,2025-07-03 00:18:46,DELIVERED,CENTRAL,False
477,,2025-12-17 18:49:33,PLACED,WEST,False
478,139,2026-07-12 00:00:00,DELIVERED,EAST,False
479,,2025-12-20 23:39:53,PLACED,SOUTH,False
480,188,2024-09-08 02:54:23,SHIPPED,EAST,False
481,309,2026-06-10 12:41:38,DELIVERED,CENTRAL,False
482,148,2026-09-12 15:19:31,DELIVERED,WEST,True
483,167,2025-11-17 18:49:10,SHIPPED,SOUTH,False
484,573,2026-07-08 15:09:29,DELIVERED,CENTRAL,False
485,117,2025-06-20 13:40:04,PLACED,SOUTH,False
486,492,2026-06-10 18:28:38,PLACED,WEST,False
487,536,2026-04-28 04:05:05,DELIVERED,NORTH,False
488,122,2025-04-10 20:17:35,PLACED,SOUTH,False
489,215,2025-02-20 00:00:00,DELIVERED,NORTH,False
490,496,2024-10-19 00:00:00,PLACED,CENTRAL,False
491,481,2025-11-30 03:26:15,PLACED,NORTH,False
492,127,2025-05-21 21:19:31,RETURNED,SOUTH,False
493,30,2026-02-24 22:19:03,RETURNED,CENTRAL,False
494,165,2026-02-07 08:30:27,DELIVERED,CENTRAL,False
495,102,2026-01-27 13:26:10,DELIVERED,SOUTH,False
496,176,2025-10-13 05:02:13,RETURNED,NORTH,False
497,517,2024-12-29 13:08:55,DELIVERED,SOUTH,False
498,110,2025-04-12 15:03:21,DELIVERED,SOUTH,False
499,418,2025-12-26 09:26:00,PLACED,NORTH,False
500,508,2024-12-18 14:01:03,DELIVERED,NORTH,False
501,506,2025-09-13 04:17:08,DELIVERED,EAST,False
502,455,2025-12-13 15:02:40,RETURNED,WEST,False
503,72,2026-04-08 16:35:10,RETURNED,EAST,False
504,504,2024-08-17 21:30:25,DELIVERED,NORTH,False
505,405,2024-10-19 12:36:46,PLACED,SOUTH,False
506,204,2024-10-24 01:27:28,RETURNED,NORTH,False
507,435,2025-06-30 21:50:59,DELIVERED,CENTRAL,False
508,410,2025-01-16 10:30:25,RETURNED,WEST,False
509,151,2025-03-04 02:25:57,SHIPPED,WEST,False
510,138,2024-12-28 04:46:58,CANCELLED,WEST,False
511,184,2024-08-26 11:18:38,SHIPPED,CENTRAL,False
512,79,2024-10-15 07:40:32,DELIVERED,WEST,False
513,510,2026-06-25 17:13:57,SHIPPED,CENTRAL,False
514,33,2025-12-01 19:05:53,PLACED,WEST,False
515,386,2026-04-11 00:00:00,SHIPPED,EAST,False
516,169,2026-07-04 11:19:17,DELIVERED,WEST,False
517,583,2025-11-18 06:22:05,DELIVERED,CENTRAL,False
518,576,2026-01-08 09:26:17,DELIVERED,WEST,False
519,387,2024-11-04 19:11:10,RETURNED,EAST,False
520,605,2026-04-26 18:30:52,SHIPPED,CENTRAL,False
521,,2024-11-12 01:16:36,PLACED,EAST,False
522,422,2025-12-01 15:24:03,SHIPPED,EAST,False
523,68,2026-05-28 12:22:16,SHIPPED,CENTRAL,False
524,472,2025-09-26 15:51:06,DELIVERED,WEST,False
525,481,2026-07-16 15:41:12,DELIVERED,WEST,False
526,101,2026-05-25 16:04:32,DELIVERED,EAST,False
527,348,2025-12-30 07:40:15,RETURNED,SOUTH,False
528,78,2025-02-10 05:09:57,SHIPPED,NORTH,False
529,588,2025-07-16 06:14:46,DELIVERED,NORTH,False
530,593,2026-06-24 00:29:59,PLACED,CENTRAL,False
531,215,2025-11-18 00:00:00,CANCELLED,CENTRAL,False
532,444,2026-06-14 04:03:28,DELIVERED,EAST,False
533,465,2025-02-27 01:13:45,CANCELLED,CENTRAL,False
534,591,2025-06-17 01:28:23,CANCELLED,WEST,False
535,546,2026-05-31 01:37:52,RETURNED,CENTRAL,False
536,62,2026-02-22 12:58:50,PLACED,SOUTH,False
537,308,2025-04-02 09:34:16,CANCELLED,NORTH,False
538,423,2024-12-05 11:18:57,SHIPPED,CENTRAL,False
539,245,2024-10-02 05:05:10,SHIPPED,EAST,False
540,574,2026-02-27 19:39:13,RETURNED,SOUTH,False
541,140,2025-05-15 18:51:13,SHIPPED,CENTRAL,False
542,44,2025-04-09 03:44:54,PLACED,NORTH,False
543,306,2024-09-22 00:43:28,DELIVERED,EAST,False
544,93,2026-07-08 05:01:32,CANCELLED,SOUTH,False
545,513,2025-02-18 11:46:56,CANCELLED,CENTRAL,False
546,93,2025-06-26 23:45:06,CANCELLED,EAST,False
547,400,2025-08-03 08:26:08,RETURNED,SOUTH,False
548,180,2026-06-18 11:20:04,DELIVERED,CENTRAL,False
549,547,2025-10-28 23:19:29,SHIPPED,WEST,False
550,253,2024-12-17 12:10:03,RETURNED,EAST,False
551,377,2025-08-03 00:00:00,RETURNED,CENTRAL,False
552,,2024-11-22 06:06:38,PLACED,SOUTH,False
553,394,2026-02-21 16:24:47,DELIVERED,NORTH,False
554,243,2025-01-15 16:27:09,RETURNED,WEST,False
555,262,2025-11-22 02:30:04,DELIVERED,EAST,False
556,165,2026-06-06 19:13:55,CANCELLED,WEST,False
557,281,2026-01-13 17:51:36,RETURNED,WEST,False
558,341,2024-10-23 14:35:07,CANCELLED,SOUTH,False
559,519,2024-10-01 10:11:42,DELIVERED,CENTRAL,False
560,465,2025-09-30 12:20:37,DELIVERED,SOUTH,False
561,140,2026-08-22 15:19:31,SHIPPED,NORTH,True
562,256,2025-02-08 05:08:24,CANCELLED,SOUTH,False
563,421,2025-06-30 20:47:43,DELIVERED,SOUTH,False
564,608,2026-05-26 01:01:48,SHIPPED,WEST,False
565,403,2024-11-25 21:26:49,CANCELLED,SOUTH,False
566,,2025-11-19 21:51:21,DELIVERED,SOUTH,False
567,474,2026-06-21 14:51:00,SHIPPED,WEST,False
568,267,2025-12-07 15:21:20,SHIPPED,CENTRAL,False
569,539,2025-02-19 18:50:30,DELIVERED,WEST,False
570,209,2026-01-02 12:50:13,DELIVERED,EAST,False
571,392,2026-05-31 23:07:32,DELIVERED,EAST,False
572,194,2025-10-02 22:07:20,PLACED,EAST,False
573,242,2025-08-20 15:15:09,DELIVERED,WEST,False
574,481,2026-06-26 17:52:30,DELIVERED,SOUTH,False
575,434,2025-08-02 14:09:42,PLACED,NORTH,False
576,241,2025-06-23 16:33:32,DELIVERED,CENTRAL,False
577,47,2026-09-11 15:19:31,SHIPPED,WEST,True
578,136,2026-04-17 17:16:11,DELIVERED,EAST,False
579,505,2026-03-02 14:49:06,PLACED,EAST,False
580,444,2026-03-05 20:44:25,PLACED,SOUTH,False
581,288,2025-09-07 17:04:57,SHIPPED,EAST,False
582,271,2024-08-11 13:47:17,SHIPPED,WEST,False
583,155,2026-07-07 03:35:55,DELIVERED,WEST,False
584,153,2026-03-29 16:10:45,DELIVERED,SOUTH,False
585,447,2025-07-27 07:09:39,DELIVERED,WEST,False
586,575,2025-09-27 12:27:10,CANCELLED,SOUTH,False
587,96,2026-06-23 04:30:57,CANCELLED,CENTRAL,False
588,577,2025-04-28 08:11:20,DELIVERED,NORTH,False
589,585,2025-12-20 05:25:19,SHIPPED,WEST,False
590,337,2025-05-28 19:11:29,DELIVERED,WEST,False
591,109,2025-11-14 00:30:13,PLACED,WEST,False
592,276,2026-07-10 00:00:00,RETURNED,CENTRAL,False
593,333,2024-10-14 09:20:06,RETURNED,CENTRAL,False
594,50,2025-09-03 16:37:00,DELIVERED,NORTH,False
595,391,2026-07-12 02:17:25,SHIPPED,WEST,False
596,214,2024-10-06 22:20:06,SHIPPED,SOUTH,False
597,503,2025-07-10 21:58:54,RETURNED,CENTRAL,False
598,99,2026-02-20 01:51:25,DELIVERED,WEST,False
599,577,2025-11-25 08:35:37,DELIVERED,EAST,False
600,445,2024-12-16 04:11:33,DELIVERED,WEST,False
601,159,2024-09-06 21:20:26,DELIVERED,NORTH,False
602,448,2025-05-16 18:46:42,SHIPPED,SOUTH,False
603,308,2024-12-26 16:22:51,SHIPPED,NORTH,False
604,47,2025-12-30 11:40:45,DELIVERED,WEST,False
605,583,2026-05-26 00:07:26,DELIVERED,CENTRAL,False
606,,2025-11-12 19:28:50,DELIVERED,WEST,False
607,,2025-04-28 14:11:55,SHIPPED,WEST,False
608,461,2024-10-10 03:34:25,RETURNED,SOUTH,False
609,81,2025-11-14 09:35:53,CANCELLED,NORTH,False
610,19,2026-08-17 00:00:00,DELIVERED,WEST,True
611,499,2026-01-28 07:09:21,DELIVERED,WEST,False
612,90,2024-11-19 00:00:00,PLACED,NORTH,False
613,193,2024-12-28 05:00:50,DELIVERED,SOUTH,False
614,552,2026-01-16 21:55:28,DELIVERED,WEST,False
615,120,2025-10-16 07:02:23,DELIVERED,WEST,False
616,461,2025-08-01 12:47:43,DELIVERED,WEST,False
617,9,2024-09-24 04:09:42,DELIVERED,WEST,False
618,593,2025-09-08 00:30:15,SHIPPED,WEST,False
619,526,2025-03-21 22:47:43,DELIVERED,WEST,False
620,63,2025-09-03 04:35:09,SHIPPED,NORTH,False
621,428,2026-04-10 13:28:51,DELIVERED,EAST,False
622,447,2025-07-03 08:50:41,SHIPPED,EAST,False
623,520,2026-08-06 14:16:56,SHIPPED,CENTRAL,False
624,480,2024-09-05 05:13:11,DELIVERED,WEST,False
625,369,2024-09-19 02:31:30,CANCELLED,CENTRAL,False
626,89,2026-03-07 14:45:37,SHIPPED,CENTRAL,False
627,426,2024-09-09 10:24:32,SHIPPED,CENTRAL,False
628,,2026-10-05 15:19:31,DELIVERED,SOUTH,True
629,516,2024-11-03 00:00:00,DELIVERED,CENTRAL,False
630,576,2026-03-21 17:33:36,SHIPPED,EAST,False
631,571,2025-12-09 14:52:35,DELIVERED,CENTRAL,False
632,107,2025-07-09 23:44:04,DELIVERED,WEST,False
633,114,2025-12-17 11:32:24,DELIVERED,NORTH,False
634,43,2026-05-09 18:49:52,PLACED,SOUTH,False
635,161,2024-11-25 23:11:19,DELIVERED,WEST,False
636,102,2025-10-06 08:36:58,CANCELLED,NORTH,False
637,450,2026-06-15 17:13:55,PLACED,WEST,False
638,518,2024-09-05 02:19:36,DELIVERED,WEST,False
639,252,2024-11-20 14:06:05,DELIVERED,SOUTH,False
640,440,2025-11-29 18:27:56,DELIVERED,CENTRAL,False
641,371,2025-07-19 09:00:06,DELIVERED,CENTRAL,False
642,87,2026-06-10 18:04:30,DELIVERED,WEST,False
643,38,2024-09-11 14:46:42,RETURNED,NORTH,False
644,533,2026-01-03 10:36:15,CANCELLED,CENTRAL,False
645,322,2024-11-12 00:00:00,SHIPPED,CENTRAL,False
646,151,2024-12-12 23:35:32,SHIPPED,CENTRAL,False
647,453,2024-09-14 15:38:41,DELIVERED,WEST,False
648,309,2025-03-21 15:53:45,DELIVERED,SOUTH,False
649,554,2026-03-11 22:31:18,DELIVERED,CENTRAL,False
650,164,2025-07-08 09:24:52,DELIVERED,EAST,False
651,312,2024-12-11 20:14:58,PLACED,NORTH,False
652,266,2025-10-14 21:40:42,PLACED,NORTH,False
653,587,2026-03-29 13:05:07,RETURNED,CENTRAL,False
654,547,2024-10-25 19:57:10,SHIPPED,CENTRAL,False
655,387,2025-08-07 07:29:11,SHIPPED,CENTRAL,False
656,370,2026-03-15 22:33:42,DELIVERED,WEST,False
657,64,2025-01-17 06:46:36,SHIPPED,NORTH,False
658,539,2026-03-19 19:05:54,DELIVERED,EAST,False
659,434,2025-06-16 11:56:24,RETURNED,WEST,False
660,148,2026-03-24 23:00:08,DELIVERED,CENTRAL,False
661,121,2026-07-27 15:08:13,PLACED,SOUTH,False
662,379,2025-12-17 17:09:01,CANCELLED,NORTH,False
663,586,2025-04-03 00:08:11,PLACED,EAST,False
664,311,2026-07-22 00:00:00,PLACED,CENTRAL,False
665,313,2025-10-03 21:22:56,CANCELLED,WEST,False
666,,2024-11-17 00:00:00,PLACED,WEST,False
667,580,2026-04-12 03:38:36,DELIVERED,CENTRAL,False
668,142,2026-03-11 12:04:59,DELIVERED,WEST,False
669,334,2026-02-18 09:52:54,DELIVERED,WEST,False
670,405,2025-10-16 00:00:00,DELIVERED,WEST,False
671,91,2025-04-11 05:41:44,DELIVERED,EAST,False
672,127,2024-11-05 08:39:26,RETURNED,CENTRAL,False
673,55,2024-11-20 07:54:03,DELIVERED,CENTRAL,False
674,124,2025-06-08 10:05:29,RETURNED,EAST,False
675,252,2025-12-30 18:55:43,DELIVERED,NORTH,False
676,329,2025-09-17 00:00:00,CANCELLED,NORTH,False
677,185,2025-06-25 14:12:11,SHIPPED,EAST,False
678,102,2026-06-16 08:18:15,SHIPPED,NORTH,False
679,418,2024-09-07 00:00:00,RETURNED,SOUTH,False
680,,2024-10-21 04:23:37,SHIPPED,WEST,False
681,265,2026-04-20 03:25:54,PLACED,SOUTH,False
682,601,2025-10-30 12:50:08,DELIVERED,NORTH,False
683,326,2026-02-28 05:23:44,DELIVERED,WEST,False
684,20,2024-08-20 13:49:43,DELIVERED,SOUTH,False
685,129,2025-07-30 21:05:07,PLACED,CENTRAL,False
686,146,2024-08-13 19:07:22,DELIVERED,CENTRAL,False
687,569,2024-12-18 00:00:00,DELIVERED,CENTRAL,False
688,172,2026-10-08 15:19:31,SHIPPED,EAST,True
689,390,2024-10-13 06:35:12,SHIPPED,CENTRAL,False
690,166,2025-11-28 06:04:29,SHIPPED,WEST,False
691,144,2026-05-19 00:46:32,CANCELLED,SOUTH,False
692,326,2025-06-09 04:48:49,DELIVERED,WEST,False
693,330,2026-03-21 22:57:41,DELIVERED,NORTH,False
694,137,2026-02-24 00:00:00,DELIVERED,NORTH,False
695,424,2025-12-27 21:53:57,DELIVERED,WEST,False
696,80,2025-01-06 18:06:26,CANCELLED,WEST,False
697,362,2025-11-19 12:55:20,DELIVERED,WEST,False
698,9,2025-08-26 06:18:47,SHIPPED,NORTH,False
699,21,2025-06-06 03:20:26,DELIVERED,SOUTH,False
700,311,2026-06-25 09:56:31,RETURNED,EAST,False
701,,2025-10-29 03:27:51,DELIVERED,NORTH,False
702,406,2024-09-05 15:21:44,DELIVERED,SOUTH,False
703,580,2024-12-18 15:29:13,SHIPPED,CENTRAL,False
704,67,2025-08-09 07:35:43,CANCELLED,CENTRAL,False
705,281,2026-07-04 07:58:29,RETURNED,CENTRAL,False
706,574,2025-11-10 00:00:00,DELIVERED,NORTH,False
707,331,2026-03-03 19:40:31,SHIPPED,CENTRAL,False
708,371,2025-04-20 00:00:00,DELIVERED,NORTH,False
709,431,2024-08-12 11:55:30,DELIVERED,EAST,False
710,586,2025-01-28 06:54:54,SHIPPED,WEST,False
711,256,2024-11-02 23:53:45,PLACED,NORTH,False
712,,2025-08-31 00:00:00,DELIVERED,EAST,False
713,254,2024-10-18 01:17:19,SHIPPED,NORTH,False
714,533,2025-04-30 12:29:06,DELIVERED,CENTRAL,False
715,98,2026-02-16 03:32:24,PLACED,NORTH,False
716,387,2025-09-07 09:58:00,PLACED,SOUTH,False
717,453,2025-01-16 08:02:57,DELIVERED,NORTH,False
718,573,2026-02-22 20:53:00,DELIVERED,CENTRAL,False
719,239,2025-12-03 18:48:45,DELIVERED,WEST,False
720,439,2025-02-27 01:59:00,SHIPPED,NORTH,False
721,337,2024-12-28 15:59:37,PLACED,NORTH,False
722,199,2026-03-14 01:38:29,DELIVERED,EAST,False
723,456,2025-12-22 17:10:11,PLACED,SOUTH,False
724,447,2026-07-17 16:22:36,DELIVERED,CENTRAL,False
725,150,2025-07-21 16:59:00,SHIPPED,EAST,False
726,531,2024-12-15 23:01:47,PLACED,CENTRAL,False
727,573,2025-12-11 16:25:27,SHIPPED,SOUTH,False
728,207,2024-09-09 15:41:14,DELIVERED,WEST,False
729,340,2025-11-23 05:11:45,SHIPPED,EAST,False
730,167,2025-03-05 09:25:10,RETURNED,WEST,False
731,4,2025-06-22 16:15:35,DELIVERED,SOUTH,False
732,340,2025-04-10 08:29:53,DELIVERED,NORTH,False
733,76,2026-03-20 07:22:22,PLACED,WEST,False
734,600,2026-02-14 03:51:02,RETURNED,SOUTH,False
735,179,2024-09-09 19:13:35,SHIPPED,CENTRAL,False
736,201,2026-02-01 00:26:19,RETURNED,NORTH,False
737,141,2026-06-15 18:01:49,PLACED,SOUTH,False
738,246,2024-12-15 15:22:56,SHIPPED,CENTRAL,False
739,445,2026-03-05 00:00:00,PLACED,SOUTH,False
740,197,2025-07-29 11:40:07,SHIPPED,WEST,False
741,251,2024-11-01 22:36:09,DELIVERED,CENTRAL,False
742,153,2026-05-24 00:00:00,DELIVERED,SOUTH,False
743,599,2026-01-18 03:05:52,PLACED,WEST,False
744,67,2025-10-16 02:51:14,CANCELLED,CENTRAL,False
745,532,2025-04-04 06:35:43,DELIVERED,WEST,False
746,507,2025-01-01 08:13:09,DELIVERED,CENTRAL,False
747,213,2025-12-16 14:03:33,CANCELLED,WEST,False
748,436,2025-04-04 01:33:27,RETURNED,EAST,False
749,87,2026-03-01 04:25:33,DELIVERED,EAST,False
750,43,2025-04-04 09:23:56,DELIVERED,WEST,False
751,377,2024-10-19 19:01:06,DELIVERED,SOUTH,False
752,272,2026-01-30 01:38:48,PLACED,CENTRAL,False
753,81,2026-05-06 14:14:03,PLACED,NORTH,False
754,560,2025-05-10 11:27:31,SHIPPED,EAST,False
755,282,2025-01-17 08:21:31,PLACED,CENTRAL,False
756,9,2025-07-19 04:58:49,SHIPPED,WEST,False
757,594,2025-07-29 00:00:00,DELIVERED,SOUTH,False
758,234,2026-05-21 15:25:41,DELIVERED,CENTRAL,False
759,566,2024-11-23 00:50:45,DELIVERED,NORTH,False
760,193,2026-06-17 23:04:36,DELIVERED,WEST,False
761,572,2025-07-07 12:29:12,CANCELLED,EAST,False
762,10,2025-05-19 02:17:39,DELIVERED,SOUTH,False
763,414,2024-11-16 19:11:07,SHIPPED,CENTRAL,False
764,,2026-01-16 23:21:55,SHIPPED,EAST,False
765,588,2025-11-13 20:05:46,SHIPPED,WEST,False
766,396,2026-07-22 18:46:58,DELIVERED,WEST,False
767,312,2025-01-03 20:52:10,DELIVERED,NORTH,False
768,501,2024-11-10 02:01:15,RETURNED,WEST,False
769,239,2025-12-27 19:18:28,DELIVERED,EAST,False
770,176,2024-09-21 17:35:26,DELIVERED,NORTH,False
771,429,2024-11-16 00:00:00,RETURNED,SOUTH,False
772,211,2026-04-23 06:32:53,DELIVERED,SOUTH,False
773,318,2025-07-10 03:23:27,DELIVERED,EAST,False
774,147,2024-12-12 05:13:28,DELIVERED,SOUTH,False
775,583,2025-04-17 03:12:53,DELIVERED,NORTH,False
776,468,2026-05-18 15:54:06,DELIVERED,WEST,False
777,180,2025-10-24 02:27:41,DELIVERED,WEST,False
778,188,2026-03-08 21:45:49,DELIVERED,NORTH,False
779,162,2025-11-18 04:54:04,SHIPPED,NORTH,False
780,223,2025-10-29 20:49:20,DELIVERED,NORTH,False
781,79,2024-12-11 07:01:57,DELIVERED,WEST,False
782,259,2026-07-18 00:00:00,PLACED,WEST,False
783,409,2026-04-25 17:19:31,PLACED,NORTH,False
784,140,2024-10-11 07:49:54,DELIVERED,NORTH,False
785,249,2026-04-27 03:51:28,DELIVERED,EAST,False
786,175,2025-08-01 12:27:35,SHIPPED,NORTH,False
787,401,2026-08-06 11:18:52,PLACED,EAST,False
788,367,2025-10-15 07:07:01,CANCELLED,CENTRAL,False
789,49,2026-04-12 13:29:42,DELIVERED,NORTH,False
790,316,2025-03-01 02:05:42,PLACED,WEST,False
791,256,2026-01-24 10:07:34,PLACED,WEST,False
792,,2026-10-01 15:19:31,DELIVERED,SOUTH,True
793,99,2026-01-28 22:08:22,SHIPPED,SOUTH,False
794,,2025-02-05 08:01:40,SHIPPED,SOUTH,False
795,555,2025-04-05 05:48:02,SHIPPED,NORTH,False
796,178,2026-09-20 15:19:31,DELIVERED,WEST,True
797,286,2025-10-06 10:44:35,PLACED,SOUTH,False
798,512,2026-05-22 14:48:41,DELIVERED,CENTRAL,False
799,98,2025-10-15 10:27:41,DELIVERED,SOUTH,False
800,326,2024-11-25 23:28:14,PLACED,NORTH,False
801,600,2025-10-02 05:39:07,DELIVERED,CENTRAL,False
802,14,2024-08-12 20:49:22,CANCELLED,EAST,False
803,439,2026-07-26 03:55:17,PLACED,EAST,False
804,207,2024-09-07 10:05:41,PLACED,CENTRAL,False
805,455,2025-07-18 23:03:40,SHIPPED,NORTH,False
806,425,2026-02-21 14:38:36,PLACED,EAST,False
807,211,2024-09-02 17:13:28,DELIVERED,SOUTH,False
808,228,2025-09-01 03:10:35,SHIPPED,WEST,False
809,67,2025-07-25 00:00:00,SHIPPED,SOUTH,False
810,129,2026-03-15 02:15:55,CANCELLED,SOUTH,False
811,81,2026-04-01 02:17:25,SHIPPED,SOUTH,False
812,181,2025-07-05 15:47:24,DELIVERED,SOUTH,False
813,493,2025-01-31 20:20:14,DELIVERED,SOUTH,False
814,433,2025-09-21 02:55:50,DELIVERED,WEST,False
815,,2024-08-18 05:35:57,DELIVERED,EAST,False
816,157,2026-01-25 17:07:52,DELIVERED,EAST,False
817,385,2026-07-04 01:35:25,SHIPPED,WEST,False
818,195,2026-10-04 15:19:31,DELIVERED,WEST,True
819,426,2024-11-14 02:26:54,DELIVERED,WEST,False
820,603,2025-03-13 05:27:39,RETURNED,NORTH,False
821,580,2025-11-25 05:55:20,RETURNED,EAST,False
822,501,2024-10-14 10:25:53,PLACED,WEST,False
823,253,2025-07-25 00:00:00,CANCELLED,NORTH,False
824,152,2025-03-19 20:03:15,DELIVERED,EAST,False
825,593,2026-01-04 21:48:07,PLACED,NORTH,False
826,394,2026-04-27 20:29:02,RETURNED,CENTRAL,False
827,434,2026-02-06 00:52:37,DELIVERED,CENTRAL,False
828,392,2024-08-26 23:48:38,DELIVERED,NORTH,False
829,587,2025-07-07 09:51:20,PLACED,SOUTH,False
830,408,2026-02-23 00:00:00,SHIPPED,WEST,False
831,,2026-05-09 17:50:35,DELIVERED,EAST,False
832,175,2025-06-01 06:23:19,PLACED,WEST,False
833,113,2026-03-09 03:13:44,SHIPPED,NORTH,False
834,197,2025-05-06 17:50:20,DELIVERED,CENTRAL,False
835,171,2025-07-14 07:36:58,PLACED,NORTH,False
836,600,2025-11-14 20:18:37,DELIVERED,NORTH,False
837,8,2026-04-29 15:37:15,PLACED,SOUTH,False
838,8,2024-09-29 19:15:32,RETURNED,EAST,False
839,485,2026-05-23 19:04:08,SHIPPED,EAST,False
840,246,2025-04-09 08:09:21,DELIVERED,NORTH,False
841,339,2024-09-02 00:00:00,CANCELLED,WEST,False
842,143,2025-06-16 06:31:08,DELIVERED,SOUTH,False
843,487,2025-02-22 05:37:23,PLACED,EAST,False
844,,2026-07-01 00:00:00,CANCELLED,EAST,False
845,240,2025-09-09 09:31:01,DELIVERED,NORTH,False
846,488,2026-03-12 12:13:31,RETURNED,WEST,False
847,200,2026-03-07 13:14:26,CANCELLED,CENTRAL,False
848,,2024-10-07 07:08:25,CANCELLED,CENTRAL,False
849,479,2026-05-14 14:23:47,PLACED,CENTRAL,False
850,217,2026-01-28 14:48:36,DELIVERED,NORTH,False
851,30,2024-09-18 04:44:14,RETURNED,EAST,False
852,264,2026-06-30 16:44:27,DELIVERED,SOUTH,False
853,504,2025-12-14 23:29:50,CANCELLED,CENTRAL,False
854,67,2026-05-19 19:24:27,DELIVERED,WEST,False
855,576,2024-10-29 05:13:02,SHIPPED,EAST,False
856,90,2025-05-03 05:10:07,DELIVERED,SOUTH,False
857,119,2025-11-04 10:09:20,SHIPPED,WEST,False
858,2,2025-05-03 04:49:23,SHIPPED,WEST,False
859,328,2024-12-15 04:30:33,RETURNED,SOUTH,False
860,605,2025-09-21 08:15:04,DELIVERED,WEST,False
861,304,2024-09-27 02:31:14,DELIVERED,CENTRAL,False
862,36,2026-01-09 07:33:48,RETURNED,NORTH,False
863,588,2025-01-05 16:43:41,DELIVERED,WEST,False
864,342,2026-07-26 22:38:15,CANCELLED,SOUTH,False
865,54,2025-01-30 11:23:57,CANCELLED,WEST,False
866,164,2024-10-31 02:38:38,SHIPPED,WEST,False
867,401,2025-07-24 16:31:22,SHIPPED,SOUTH,False
868,562,2026-06-26 04:29:45,DELIVERED,CENTRAL,False
869,56,2025-10-06 22:10:47,DELIVERED,SOUTH,False
870,453,2026-07-10 18:21:05,PLACED,SOUTH,False
871,201,2025-01-09 00:00:00,DELIVERED,CENTRAL,False
872,152,2026-02-04 09:04:50,DELIVERED,SOUTH,False
873,99,2025-01-20 20:03:45,RETURNED,NORTH,False
874,347,2025-04-23 19:22:37,DELIVERED,WEST,False
875,122,2025-02-20 10:59:41,DELIVERED,SOUTH,False
876,385,2025-12-19 01:12:50,DELIVERED,NORTH,False
877,392,2025-02-27 14:35:03,DELIVERED,NORTH,False
878,125,2024-09-24 10:45:47,DELIVERED,NORTH,False
879,587,2025-04-18 08:09:07,PLACED,CENTRAL,False
880,496,2025-07-30 08:06:07,SHIPPED,SOUTH,False
881,66,2025-08-28 21:21:06,DELIVERED,WEST,False
882,21,2024-11-06 19:05:17,DELIVERED,CENTRAL,False
883,532,2026-01-09 16:07:17,CANCELLED,NORTH,False
884,213,2025-12-17 15:34:50,SHIPPED,CENTRAL,False
885,6,2025-09-02 09:34:17,PLACED,SOUTH,False
886,166,2025-03-10 15:38:37,DELIVERED,NORTH,False
887,519,2025-11-05 18:01:29,SHIPPED,NORTH,False
888,48,2026-03-16 11:20:09,DELIVERED,CENTRAL,False
889,591,2026-06-30 17:29:46,RETURNED,EAST,False
890,523,2026-03-22 23:13:34,CANCELLED,SOUTH,False
891,,2026-06-27 10:47:22,SHIPPED,SOUTH,False
892,222,2024-09-26 02:21:24,DELIVERED,WEST,False
893,262,2026-05-22 16:13:27,SHIPPED,WEST,False
894,261,2025-07-09 15:02:04,PLACED,SOUTH,False
895,276,2024-10-06 17:18:51,SHIPPED,EAST,False
896,524,2026-05-27 02:09:39,SHIPPED,WEST,False
897,254,2025-03-07 19:25:00,PLACED,CENTRAL,False
898,338,2026-07-08 22:55:45,SHIPPED,EAST,False
899,232,2024-10-28 01:08:18,RETURNED,SOUTH,False
900,108,2025-02-26 17:30:03,DELIVERED,EAST,False
901,502,2025-12-31 08:42:51,DELIVERED,EAST,False
902,102,2025-08-06 17:12:08,RETURNED,WEST,False
903,545,2026-05-10 07:45:54,DELIVERED,CENTRAL,False
904,10,2025-08-24 12:15:03,DELIVERED,SOUTH,False
905,274,2025-11-10 08:54:37,RETURNED,SOUTH,False
906,429,2025-03-11 07:30:40,RETURNED,WEST,False
907,283,2026-07-18 09:55:18,DELIVERED,SOUTH,False
